time,x,y,intensity,tone,participant_id,session,block,timestamp,experiment_ended,monitor_resolution_x,monitor_resolution_y,front_x_pos,front_y_pos,front_x_size,front_y_size,back_x_pos,back_y_pos,back_x_size,back_y_size,identifier
1.0529093000222929,-263.0,38.0,1,blue,500,1,neg,2021-09-28_08-52-20,2021-09-28_08-52-32,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,0
1.7157028000219725,320.0,94.0,1,grey,500,1,neg,2021-09-28_08-52-20,2021-09-28_08-52-32,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,1
