time,x,y,intensity,tone,participant_id,cond,block,timestamp,experiment_ended,monitor_resolution_x,monitor_resolution_y,front_x_pos,front_y_pos,front_x_size,front_y_size,back_x_pos,back_y_pos,back_x_size,back_y_size,identifier
6.262562300078571,272.0,181.0,1,grey,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,0
6.680166499922052,300.0,187.0,3,blue,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,1
7.721903400029987,300.0,211.0,1,blue,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,2
8.210998399881646,323.0,213.0,1,grey,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,3
8.72726249997504,316.0,195.0,1,grey,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,4
9.443261099979281,313.0,158.0,1,red,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,5
9.906931400066242,282.0,144.0,2,red,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,6
46.081720100017264,331.0,199.0,1,red,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,7
46.95393670001067,277.0,205.0,1,grey,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,8
48.40063149994239,286.0,217.0,1,grey,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,9
49.587388100102544,275.0,223.0,1,grey,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,10
50.84271189989522,-315.0,186.0,1,grey,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,11
51.735358899924904,-321.0,213.0,1,grey,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,12
52.365229999879375,-289.0,213.0,1,grey,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,13
53.02944210008718,-289.0,177.0,4,blue,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,14
53.69815790001303,-337.0,177.0,1,grey,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,15
60.83922290010378,-299.0,205.0,5,blue,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,16
63.94382530008443,-301.0,185.0,4,grey,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,17
67.94225999992341,-278.0,201.0,1,grey,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,18
69.25385409989394,-269.0,191.0,2,blue,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,19
70.99351010005921,-187.0,205.0,2,grey,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,20
73.61203929991461,146.0,40.0,1,grey,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,21
