time,x,y,event_type,undo_action,intensity_result,tone_result,time_sensation_created,action_cancelled,phase,event_num,undo_trigger,participant_id,cond,block,timestamp,experiment_ended,monitor_resolution_x,monitor_resolution_y,front_x_pos,front_y_pos,front_x_size,front_y_size,back_x_pos,back_y_pos,back_x_size,back_y_size,identifier
6.262562300078571,272.0,181.0,generate,False,1,grey,6.262562300078571,False,0,0,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,0.0
6.680166499922052,300.0,187.0,generate,False,1,grey,6.680166499922052,False,0,1,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,1.0
6.877509000012651,300.0,187.0,intensify,False,2,grey,6.680166499922052,False,0,2,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,1.0
7.044588099932298,300.0,187.0,intensify,False,3,grey,6.680166499922052,False,0,3,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,1.0
7.721903400029987,300.0,211.0,generate,False,1,grey,7.721903400029987,False,0,4,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,2.0
8.210998399881646,323.0,213.0,generate,False,1,grey,8.210998399881646,False,0,5,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,3.0
8.72726249997504,316.0,195.0,generate,False,1,grey,8.72726249997504,False,0,6,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,4.0
9.443261099979281,313.0,158.0,generate,False,1,grey,9.443261099979281,False,0,7,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,5.0
9.906931400066242,282.0,144.0,generate,False,1,grey,9.906931400066242,False,0,8,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,6.0
10.096791899995878,282.0,144.0,intensify,False,2,grey,9.906931400066242,False,0,9,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,6.0
46.081720100017264,331.0,199.0,generate,False,1,grey,46.081720100017264,False,0,10,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,7.0
46.95393670001067,277.0,205.0,generate,False,1,grey,46.95393670001067,False,0,11,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,8.0
48.40063149994239,286.0,217.0,generate,False,1,grey,48.40063149994239,False,0,12,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,9.0
49.587388100102544,275.0,223.0,generate,False,1,grey,49.587388100102544,False,0,13,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,10.0
50.84271189989522,-315.0,186.0,generate,False,1,grey,50.84271189989522,False,0,14,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,11.0
51.735358899924904,-321.0,213.0,generate,False,1,grey,51.735358899924904,False,0,15,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,12.0
52.365229999879375,-289.0,213.0,generate,False,1,grey,52.365229999879375,False,0,16,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,13.0
53.02944210008718,-289.0,177.0,generate,False,1,grey,53.02944210008718,False,0,17,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,14.0
53.69815790001303,-337.0,177.0,generate,False,1,grey,53.69815790001303,False,0,18,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,15.0
60.83922290010378,-299.0,205.0,generate,False,1,grey,60.83922290010378,False,0,19,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,16.0
61.310276800068095,-299.0,205.0,intensify,False,2,grey,60.83922290010378,False,0,20,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,16.0
61.85837080003694,-299.0,205.0,intensify,False,3,grey,60.83922290010378,False,0,21,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,16.0
62.448092200094834,-299.0,205.0,intensify,False,4,grey,60.83922290010378,False,0,22,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,16.0
63.00774660008028,-299.0,205.0,intensify,False,5,grey,60.83922290010378,False,0,23,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,16.0
63.94382530008443,-301.0,185.0,generate,False,1,grey,63.94382530008443,False,0,24,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,17.0
64.48735509999096,-301.0,185.0,intensify,False,2,grey,63.94382530008443,False,0,25,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,17.0
65.02512810006738,-301.0,185.0,intensify,False,3,grey,63.94382530008443,False,0,26,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,17.0
65.56025279988535,-301.0,185.0,intensify,False,4,grey,63.94382530008443,False,0,27,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,17.0
66.28634690004401,-289.0,177.0,intensify,False,2,grey,53.02944210008718,False,0,28,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,14.0
66.79229149990715,-289.0,177.0,intensify,False,3,grey,53.02944210008718,False,0,29,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,14.0
67.27171869995072,-289.0,177.0,intensify,False,4,grey,53.02944210008718,False,0,30,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,14.0
67.94225999992341,-278.0,201.0,generate,False,1,grey,67.94225999992341,False,0,31,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,18.0
69.25385409989394,-269.0,191.0,generate,False,1,grey,69.25385409989394,False,0,32,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,19.0
69.50842140009627,-269.0,191.0,intensify,False,2,grey,69.25385409989394,False,0,33,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,19.0
70.99351010005921,-187.0,205.0,generate,False,1,grey,70.99351010005921,False,0,34,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,20.0
71.42102620005608,-187.0,205.0,intensify,False,2,grey,70.99351010005921,False,0,35,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,20.0
71.91544259991497,-187.0,205.0,intensify,False,3,grey,70.99351010005921,True,0,36,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,20.0
73.61203929991461,146.0,40.0,generate,False,1,grey,73.61203929991461,False,0,37,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,21.0
74.09900590009056,231.0,63.0,generate,False,1,grey,74.09900590009056,False,0,38,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,22.0
74.54026310006157,213.0,116.0,generate,False,1,grey,74.54026310006157,True,0,39,,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,
77.05261959997006,213.0,116.0,generate,True,1,grey,74.54026310006157,True,0,39,eraser,2,1,neu,2020-08-10_20-27-41,2020-08-10_20-30-02,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,
