time,x,y,event_type,undo_action,intensity_result,tone_result,time_sensation_created,action_cancelled,phase,event_num,undo_trigger,participant_id,cond,block,timestamp,experiment_ended,monitor_resolution_x,monitor_resolution_y,front_x_pos,front_y_pos,front_x_size,front_y_size,back_x_pos,back_y_pos,back_x_size,back_y_size,identifier
11.877859300002456,259.0,146.0,generate,False,1,grey,11.877859300002456,False,0,0,,2,1,neu,2020-08-09_20-23-34,2020-08-09_20-30-59,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,0.0
17.827412700047716,289.0,127.0,generate,False,1,grey,17.827412700047716,False,0,1,,2,1,neu,2020-08-09_20-23-34,2020-08-09_20-30-59,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,1.0
18.440525900106877,289.0,127.0,intensify,False,2,grey,17.827412700047716,False,0,2,,2,1,neu,2020-08-09_20-23-34,2020-08-09_20-30-59,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,1.0
20.74947990011424,293.0,98.0,generate,False,1,grey,20.74947990011424,False,0,3,,2,1,neu,2020-08-09_20-23-34,2020-08-09_20-30-59,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,2.0
21.54419150017202,293.0,98.0,intensify,False,2,grey,20.74947990011424,False,0,4,,2,1,neu,2020-08-09_20-23-34,2020-08-09_20-30-59,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,2.0
22.18741080001928,293.0,98.0,intensify,False,3,grey,20.74947990011424,False,0,5,,2,1,neu,2020-08-09_20-23-34,2020-08-09_20-30-59,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,2.0
22.98931650002487,293.0,98.0,intensify,False,4,grey,20.74947990011424,False,0,6,,2,1,neu,2020-08-09_20-23-34,2020-08-09_20-30-59,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,2.0
24.878408099990338,264.0,113.0,generate,False,1,grey,24.878408099990338,False,0,7,,2,1,neu,2020-08-09_20-23-34,2020-08-09_20-30-59,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,3.0
25.308132800040767,264.0,113.0,intensify,False,2,grey,24.878408099990338,False,0,8,,2,1,neu,2020-08-09_20-23-34,2020-08-09_20-30-59,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,3.0
25.67522820015438,264.0,113.0,intensify,False,3,grey,24.878408099990338,False,0,9,,2,1,neu,2020-08-09_20-23-34,2020-08-09_20-30-59,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,3.0
25.990251500159502,264.0,113.0,intensify,False,4,grey,24.878408099990338,True,0,10,,2,1,neu,2020-08-09_20-23-34,2020-08-09_20-30-59,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,3.0
26.403280900092795,264.0,113.0,intensify,False,5,grey,24.878408099990338,True,0,11,,2,1,neu,2020-08-09_20-23-34,2020-08-09_20-30-59,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,3.0
31.50155040016398,-324.0,217.0,generate,False,1,grey,31.50155040016398,True,0,12,,2,1,neu,2020-08-09_20-23-34,2020-08-09_20-30-59,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,
37.215236800024286,-317.0,186.0,generate,False,1,grey,37.215236800024286,False,0,13,,2,1,neu,2020-08-09_20-23-34,2020-08-09_20-30-59,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,4.0
37.63579500000924,-317.0,186.0,intensify,False,2,grey,37.215236800024286,False,0,14,,2,1,neu,2020-08-09_20-23-34,2020-08-09_20-30-59,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,4.0
38.047113300068304,-317.0,186.0,intensify,False,3,grey,37.215236800024286,True,0,15,,2,1,neu,2020-08-09_20-23-34,2020-08-09_20-30-59,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,4.0
38.4960811000783,-317.0,186.0,intensify,False,4,grey,37.215236800024286,True,0,16,,2,1,neu,2020-08-09_20-23-34,2020-08-09_20-30-59,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,4.0
38.93237729999237,-317.0,186.0,intensify,False,5,grey,37.215236800024286,True,0,17,,2,1,neu,2020-08-09_20-23-34,2020-08-09_20-30-59,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,4.0
60.96950660017319,-324.0,217.0,generate,True,1,grey,31.50155040016398,True,0,12,eraser,2,1,neu,2020-08-09_20-23-34,2020-08-09_20-30-59,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,
62.0241933001671,-317.0,186.0,intensify,True,4,grey,37.215236800024286,True,0,17,eraser,2,1,neu,2020-08-09_20-23-34,2020-08-09_20-30-59,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,4.0
62.917606099974364,-317.0,186.0,intensify,True,3,grey,37.215236800024286,True,0,16,eraser,2,1,neu,2020-08-09_20-23-34,2020-08-09_20-30-59,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,4.0
