time,x,y,event_type,undo_action,intensity_result,tone_result,time_sensation_created,action_cancelled,phase,event_num,undo_trigger,participant_id,cond,block,timestamp,experiment_ended,monitor_resolution_x,monitor_resolution_y,front_x_pos,front_y_pos,front_x_size,front_y_size,back_x_pos,back_y_pos,back_x_size,back_y_size,identifier
0.4486646000004839,-354.0,73.0,generate,False,1,grey,0.4486646000004839,False,0,0,,1,1,neu,2021-06-20_14-11-05,2021-06-20_14-11-34,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,0
1.0496134999993956,-238.0,154.0,generate,False,1,grey,1.0496134999993956,False,0,1,,1,1,neu,2021-06-20_14-11-05,2021-06-20_14-11-34,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,1
1.365704399999231,-291.0,234.0,generate,False,1,grey,1.365704399999231,False,0,2,,1,1,neu,2021-06-20_14-11-05,2021-06-20_14-11-34,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,2
1.6495087999937823,265.0,128.0,generate,False,1,grey,1.6495087999937823,False,0,3,,1,1,neu,2021-06-20_14-11-05,2021-06-20_14-11-34,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,3
2.0154550000006566,329.0,164.0,generate,False,1,grey,2.0154550000006566,False,0,4,,1,1,neu,2021-06-20_14-11-05,2021-06-20_14-11-34,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,4
2.2320313999953214,316.0,240.0,generate,False,1,grey,2.2320313999953214,False,0,5,,1,1,neu,2021-06-20_14-11-05,2021-06-20_14-11-34,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,5
2.5322821000008844,365.0,266.0,generate,False,1,grey,2.5322821000008844,False,0,6,,1,1,neu,2021-06-20_14-11-05,2021-06-20_14-11-34,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,6
3.6489838999987114,288.0,366.0,generate,False,1,grey,3.6489838999987114,False,0,7,,1,1,neu,2021-06-20_14-11-05,2021-06-20_14-11-34,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,7
4.582004199997755,319.0,357.0,generate,False,1,grey,4.582004199997755,False,0,8,,1,1,neu,2021-06-20_14-11-05,2021-06-20_14-11-34,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,8
4.948939499998232,330.0,365.0,generate,False,1,grey,4.948939499998232,False,0,9,,1,1,neu,2021-06-20_14-11-05,2021-06-20_14-11-34,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,9
5.18209279999428,330.0,365.0,intensify,False,2,grey,4.948939499998232,False,0,10,,1,1,neu,2021-06-20_14-11-05,2021-06-20_14-11-34,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,9
