time,x,y,intensity,tone,participant_id,cond,block,timestamp,experiment_ended,monitor_resolution_x,monitor_resolution_y,front_x_pos,front_y_pos,front_x_size,front_y_size,back_x_pos,back_y_pos,back_x_size,back_y_size,identifier
0.8492687999969348,-290.0,48.0,1,red,1,1,neu,2021-06-06_17-34-04,2021-06-06_17-34-33,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,0
1.2468296000151895,-265.0,1.0,3,blue,1,1,neu,2021-06-06_17-34-04,2021-06-06_17-34-33,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,1
2.0634219000057783,-247.0,-20.0,3,red,1,1,neu,2021-06-06_17-34-04,2021-06-06_17-34-33,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,2
3.4157648000109475,-337.0,-92.0,2,blue,1,1,neu,2021-06-06_17-34-04,2021-06-06_17-34-33,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,3
3.913306000002194,-358.0,15.0,2,red,1,1,neu,2021-06-06_17-34-04,2021-06-06_17-34-33,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,4
4.730065800016746,-263.0,217.0,5,red,1,1,neu,2021-06-06_17-34-04,2021-06-06_17-34-33,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,5
5.613271000009263,-287.0,180.0,5,red,1,1,neu,2021-06-06_17-34-04,2021-06-06_17-34-33,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,6
7.196405299997423,247.0,162.0,1,grey,1,1,neu,2021-06-06_17-34-04,2021-06-06_17-34-33,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,7
7.699281300010625,334.0,18.0,1,grey,1,1,neu,2021-06-06_17-34-04,2021-06-06_17-34-33,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,8
7.946919300011359,344.0,-64.0,1,grey,1,1,neu,2021-06-06_17-34-04,2021-06-06_17-34-33,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,9
8.182401400001254,350.0,-137.0,1,grey,1,1,neu,2021-06-06_17-34-04,2021-06-06_17-34-33,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,10
9.416640000010375,313.0,-5.0,2,grey,1,1,neu,2021-06-06_17-34-04,2021-06-06_17-34-33,1920,1080,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,11
