time,x,y,intensity,tone,participant_id,cond,block,timestamp,experiment_ended,monitor_resolution_x,monitor_resolution_y,front_x_pos,front_y_pos,front_x_size,front_y_size,back_x_pos,back_y_pos,back_x_size,back_y_size,identifier
0.7117379999981495,-321.0,116.0,1,grey,500,1,neu,2021-09-14_12-43-00,2021-09-14_12-43-19,1536,864,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,0
1.0987894999998389,-241.0,43.0,2,grey,500,1,neu,2021-09-14_12-43-00,2021-09-14_12-43-19,1536,864,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,1
1.9528722000104608,315.0,179.0,1,grey,500,1,neu,2021-09-14_12-43-00,2021-09-14_12-43-19,1536,864,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,2
2.286319699996966,276.0,258.0,1,grey,500,1,neu,2021-09-14_12-43-00,2021-09-14_12-43-19,1536,864,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,3
3.331398399997852,-307.0,394.0,1,grey,500,1,neu,2021-09-14_12-43-00,2021-09-14_12-43-19,1536,864,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,4
4.5086204999970505,251.0,-164.0,3,grey,500,1,neu,2021-09-14_12-43-00,2021-09-14_12-43-19,1536,864,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,5
5.293216000005486,-228.0,-53.0,1,grey,500,1,neu,2021-09-14_12-43-00,2021-09-14_12-43-19,1536,864,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,6
5.795126400000299,-274.0,-190.0,1,grey,500,1,neu,2021-09-14_12-43-00,2021-09-14_12-43-19,1536,864,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,7
6.96160750000854,-361.0,-147.0,3,grey,500,1,neu,2021-09-14_12-43-00,2021-09-14_12-43-19,1536,864,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,8
7.629335500008892,-364.0,6.0,2,grey,500,1,neu,2021-09-14_12-43-00,2021-09-14_12-43-19,1536,864,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,9
8.285526500010747,363.0,57.0,1,grey,500,1,neu,2021-09-14_12-43-00,2021-09-14_12-43-19,1536,864,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,10
8.591411800007336,352.0,178.0,1,grey,500,1,neu,2021-09-14_12-43-00,2021-09-14_12-43-19,1536,864,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,11
9.063640300009865,265.0,125.0,1,grey,500,1,neu,2021-09-14_12-43-00,2021-09-14_12-43-19,1536,864,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,12
9.925534299996798,288.0,377.0,2,grey,500,1,neu,2021-09-14_12-43-00,2021-09-14_12-43-19,1536,864,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,13
10.542473000008613,290.0,359.0,3,grey,500,1,neu,2021-09-14_12-43-00,2021-09-14_12-43-19,1536,864,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,14
11.639658100000815,321.0,360.0,3,grey,500,1,neu,2021-09-14_12-43-00,2021-09-14_12-43-19,1536,864,-307.0,21.0,583.0,825.0,307.0,21.0,583.0,825.0,15
