time,x,y,event_type,undo_action,intensity_result,tone_result,time_sensation_created,action_cancelled,phase,event_num,undo_trigger,participant_id,cond,block,timestamp,experiment_ended,monitor_resolution_x,monitor_resolution_y,front_x_pos,front_y_pos,front_x_size,front_y_size,back_x_pos,back_y_pos,back_x_size,back_y_size,identifier
8.273742299992591,299.0,209.0,generate,False,1,grey,8.273742299992591,False,0,0,,2,1,neu,2020-08-10_19-54-30,2020-08-10_19-56-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,0.0
11.903260599821806,328.0,199.0,generate,False,1,grey,11.903260599821806,False,0,1,,2,1,neu,2020-08-10_19-54-30,2020-08-10_19-56-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,1.0
12.736762199783698,319.0,177.0,generate,False,1,grey,12.736762199783698,False,0,2,,2,1,neu,2020-08-10_19-54-30,2020-08-10_19-56-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,2.0
12.974645499838516,319.0,177.0,intensify,False,2,grey,12.736762199783698,False,0,3,,2,1,neu,2020-08-10_19-54-30,2020-08-10_19-56-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,2.0
13.640647599939257,300.0,183.0,generate,False,1,grey,13.640647599939257,False,0,4,,2,1,neu,2020-08-10_19-54-30,2020-08-10_19-56-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,3.0
14.423675199970603,272.0,228.0,generate,False,1,grey,14.423675199970603,False,0,5,,2,1,neu,2020-08-10_19-54-30,2020-08-10_19-56-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,4.0
15.853567199781537,-335.0,187.0,generate,False,1,grey,15.853567199781537,False,0,6,,2,1,neu,2020-08-10_19-54-30,2020-08-10_19-56-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,5.0
16.674929699860513,-308.0,175.0,generate,False,1,grey,16.674929699860513,True,0,7,,2,1,neu,2020-08-10_19-54-30,2020-08-10_19-56-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,
16.89026469993405,-296.0,175.0,generate,False,1,grey,16.89026469993405,False,0,8,,2,1,neu,2020-08-10_19-54-30,2020-08-10_19-56-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,6.0
17.436545599950477,-300.0,199.0,generate,False,1,grey,17.436545599950477,False,0,9,,2,1,neu,2020-08-10_19-54-30,2020-08-10_19-56-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,7.0
17.654546099947765,-300.0,199.0,intensify,False,2,grey,17.436545599950477,False,0,10,,2,1,neu,2020-08-10_19-54-30,2020-08-10_19-56-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,7.0
18.238161499844864,-325.0,199.0,generate,False,1,grey,18.238161499844864,False,0,11,,2,1,neu,2020-08-10_19-54-30,2020-08-10_19-56-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,8.0
18.82367159985006,-317.0,217.0,generate,False,1,grey,18.82367159985006,False,0,12,,2,1,neu,2020-08-10_19-54-30,2020-08-10_19-56-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,9.0
19.690951199969277,-280.0,226.0,generate,False,1,grey,19.690951199969277,False,0,13,,2,1,neu,2020-08-10_19-54-30,2020-08-10_19-56-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,10.0
22.75026939995587,-303.0,224.0,generate,False,1,grey,22.75026939995587,False,0,14,,2,1,neu,2020-08-10_19-54-30,2020-08-10_19-56-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,11.0
23.275329199852422,-303.0,224.0,intensify,False,2,grey,22.75026939995587,False,0,15,,2,1,neu,2020-08-10_19-54-30,2020-08-10_19-56-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,11.0
23.82957059983164,-303.0,224.0,intensify,False,3,grey,22.75026939995587,False,0,16,,2,1,neu,2020-08-10_19-54-30,2020-08-10_19-56-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,11.0
24.407836999977008,-303.0,224.0,intensify,False,4,grey,22.75026939995587,False,0,17,,2,1,neu,2020-08-10_19-54-30,2020-08-10_19-56-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,11.0
24.981658399803564,-303.0,224.0,intensify,False,5,grey,22.75026939995587,True,0,18,,2,1,neu,2020-08-10_19-54-30,2020-08-10_19-56-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,11.0
25.88288169982843,-280.0,226.0,intensify,False,2,grey,19.690951199969277,False,0,19,,2,1,neu,2020-08-10_19-54-30,2020-08-10_19-56-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,10.0
26.416769299888983,-280.0,226.0,intensify,False,3,grey,19.690951199969277,True,0,20,,2,1,neu,2020-08-10_19-54-30,2020-08-10_19-56-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,10.0
27.96282049990259,-279.0,206.0,generate,False,1,grey,27.96282049990259,False,0,21,,2,1,neu,2020-08-10_19-54-30,2020-08-10_19-56-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,12.0
