time,x,y,event_type,undo_action,intensity_result,tone_result,time_sensation_created,action_cancelled,phase,event_num,undo_trigger,participant_id,cond,block,timestamp,experiment_ended,monitor_resolution_x,monitor_resolution_y,front_x_pos,front_y_pos,front_x_size,front_y_size,back_x_pos,back_y_pos,back_x_size,back_y_size,identifier
25.8630065000616,199.0,213.0,generate,False,1,grey,25.8630065000616,False,0,0,,2,1,neu,2020-08-10_20-49-31,2020-08-10_20-54-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,0.0
26.8360687000677,182.0,197.0,generate,False,1,grey,26.8360687000677,False,0,1,,2,1,neu,2020-08-10_20-49-31,2020-08-10_20-54-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,1.0
27.677294300170615,205.0,195.0,generate,False,1,grey,27.677294300170615,False,0,2,,2,1,neu,2020-08-10_20-49-31,2020-08-10_20-54-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,2.0
28.569569300161675,228.0,213.0,generate,False,1,grey,28.569569300161675,False,0,3,,2,1,neu,2020-08-10_20-49-31,2020-08-10_20-54-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,3.0
29.452471000142395,216.0,227.0,generate,False,1,grey,29.452471000142395,False,0,4,,2,1,neu,2020-08-10_20-49-31,2020-08-10_20-54-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,4.0
30.541470100171864,230.0,189.0,generate,False,1,grey,30.541470100171864,False,0,5,,2,1,neu,2020-08-10_20-49-31,2020-08-10_20-54-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,5.0
31.681814100127667,197.0,179.0,generate,False,1,grey,31.681814100127667,False,0,6,,2,1,neu,2020-08-10_20-49-31,2020-08-10_20-54-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,6.0
35.1557406000793,187.0,217.0,generate,False,1,grey,35.1557406000793,False,0,7,,2,1,neu,2020-08-10_20-49-31,2020-08-10_20-54-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,7.0
36.182101000100374,180.0,167.0,generate,False,1,grey,36.182101000100374,False,0,8,,2,1,neu,2020-08-10_20-49-31,2020-08-10_20-54-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,8.0
68.1629125000909,230.0,189.0,intensify,False,2,grey,30.541470100171864,False,0,9,,2,1,neu,2020-08-10_20-49-31,2020-08-10_20-54-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,5.0
69.07490970008075,218.0,164.0,generate,False,1,grey,69.07490970008075,False,0,10,,2,1,neu,2020-08-10_20-49-31,2020-08-10_20-54-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,9.0
69.79030600003898,321.0,216.0,generate,False,1,grey,69.79030600003898,False,0,11,,2,1,neu,2020-08-10_20-49-31,2020-08-10_20-54-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,10.0
71.09847860014997,320.0,182.0,generate,False,1,grey,71.09847860014997,False,0,12,,2,1,neu,2020-08-10_20-49-31,2020-08-10_20-54-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,11.0
74.59842250007205,250.0,223.0,generate,False,1,grey,74.59842250007205,False,0,13,,2,1,neu,2020-08-10_20-49-31,2020-08-10_20-54-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,12.0
76.81687390012667,-225.0,225.0,generate,False,1,grey,76.81687390012667,False,0,14,,2,1,neu,2020-08-10_20-49-31,2020-08-10_20-54-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,13.0
77.7617646001745,-193.0,215.0,generate,False,1,grey,77.7617646001745,False,0,15,,2,1,neu,2020-08-10_20-49-31,2020-08-10_20-54-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,14.0
78.91149610001594,-175.0,193.0,generate,False,1,grey,78.91149610001594,False,0,16,,2,1,neu,2020-08-10_20-49-31,2020-08-10_20-54-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,15.0
79.94371490017511,-207.0,184.0,generate,False,1,grey,79.94371490017511,False,0,17,,2,1,neu,2020-08-10_20-49-31,2020-08-10_20-54-03,1280,720,-256.0,18.0,486.0,687.0,256.0,18.0,486.0,687.0,16.0
